id,sender,subject,email_text,label
33147,office33147@service.co,Appointment Reminder,Please review the project update before tomorrow's meeting.,Ham
47701,support47701@service.co,Appointment Reminder,Thank you for contacting customer support.,Ham
44318,office44318@service.co,Invoice Notice,The team meeting agenda has been shared for discussion.,Ham
5374,bankingscam5374@service.co,Exclusive Offer,Your bank account requires urgent verification to avoid suspension.,Spam
43532,office43532@service.co,Course Information,Please review the project update before tomorrow's meeting.,Ham
11734,cryptoscam11734@inbox.net,Win Cash,Limited crypto investment slots available today.,Spam
33198,support33198@support.io,Appointment Reminder,Thank you for contacting customer support.,Ham
38183,support38183@support.io,Project Update,Thank you for contacting customer support.,Ham
20173,bankingscam20173@inbox.net,Win Cash,Unusual activity found on your account. Verify your details.,Spam
28934,support28934@service.co,Invoice Notice,Thank you for contacting customer support.,Ham
41674,healthcare41674@support.io,Invoice Notice,Please follow the instructions shared by your healthcare provider.,Ham
36867,support36867@inbox.net,Project Update,Thank you for contacting customer support.,Ham
12659,cryptoscam12659@service.co,Reward Waiting,Join our crypto platform and start earning guaranteed returns.,Spam
10447,cryptoscam10447@support.io,Claim Prize,Limited crypto investment slots available today.,Spam
43717,finance43717@company.org,Meeting Reminder,Please review the attached invoice for processing.,Ham
10543,phishing10543@inbox.net,Reward Waiting,Your email account password is expiring. Update credentials now.,Spam
5484,shoppingoffers5484@mail.com,Limited Time Deal,Claim your free gift with every purchase while stocks last.,Spam
48057,finance48057@inbox.net,Meeting Reminder,Payment confirmation has been successfully received.,Ham
46780,personal46780@inbox.net,Course Information,Hope you are doing well and having a great week.,Ham
41137,healthcare41137@support.io,Project Update,Please follow the instructions shared by your healthcare provider.,Ham
26667,personal26667@company.org,Meeting Reminder,Looking forward to catching up with you soon.,Ham
42964,education42964@inbox.net,Meeting Reminder,The course materials have been uploaded to the portal.,Ham
5668,fakejobs5668@inbox.net,Reward Waiting,Start your dream job from home and get paid weekly.,Spam
36298,finance36298@company.org,Invoice Notice,Your monthly account statement is now available.,Ham
33925,education33925@service.co,Meeting Reminder,Please attend the scheduled academic session.,Ham
8241,shoppingoffers8241@inbox.net,Limited Time Deal,Claim your free gift with every purchase while stocks last.,Spam
41396,office41396@company.org,Project Update,Kindly provide your feedback on the latest proposal.,Ham
15610,shoppingoffers15610@service.co,Urgent Verification,Exclusive discount available on premium products today.,Spam
31046,personal31046@company.org,Support Update,Looking forward to catching up with you soon.,Ham
46525,personal46525@company.org,Course Information,Hope you are doing well and having a great week.,Ham
28848,personal28848@mail.com,Invoice Notice,Looking forward to catching up with you soon.,Ham
16140,phishing16140@service.co,Limited Time Deal,Verify your login information to maintain account access.,Spam
9704,phishing9704@company.org,Urgent Verification,Verify your login information to maintain account access.,Spam
16040,fakejobs16040@company.org,Claim Prize,Immediate hiring for online positions with attractive salaries.,Spam
11145,bankingscam11145@company.org,Claim Prize,Your bank account requires urgent verification to avoid suspension.,Spam
38575,education38575@service.co,Course Information,The course materials have been uploaded to the portal.,Ham
3512,cryptoscam3512@service.co,Urgent Verification,Limited crypto investment slots available today.,Spam
24739,cryptoscam24739@company.org,Investment Opportunity,Double your investment with this exclusive crypto opportunity.,Spam
17664,bankingscam17664@mail.com,Claim Prize,Unusual activity found on your account. Verify your details.,Spam
30396,healthcare30396@support.io,Support Update,Please follow the instructions shared by your healthcare provider.,Ham
9555,fakejobs9555@company.org,Reward Waiting,Immediate hiring for online positions with attractive salaries.,Spam
19947,fakejobs19947@company.org,Limited Time Deal,Start your dream job from home and get paid weekly.,Spam
3506,lottery3506@support.io,Investment Opportunity,Congratulations! You have been selected as a lottery winner. Claim your prize today.,Spam
22398,phishing22398@support.io,Win Cash,A security review requires immediate confirmation of your identity.,Spam
33176,finance33176@company.org,Project Update,Please review the attached invoice for processing.,Ham
34037,finance34037@mail.com,Meeting Reminder,Payment confirmation has been successfully received.,Ham
32873,personal32873@service.co,Appointment Reminder,Looking forward to catching up with you soon.,Ham
23076,phishing23076@mail.com,Exclusive Offer,Your email account password is expiring. Update credentials now.,Spam
38218,finance38218@mail.com,Support Update,Your monthly account statement is now available.,Ham
7921,shoppingoffers7921@company.org,Win Cash,Exclusive discount available on premium products today.,Spam
25233,finance25233@company.org,Invoice Notice,Please review the attached invoice for processing.,Ham
123,shoppingoffers123@mail.com,Urgent Verification,Exclusive discount available on premium products today.,Spam
13074,lottery13074@service.co,Win Cash,Congratulations! You have been selected as a lottery winner. Claim your prize today.,Spam
35134,support35134@service.co,Appointment Reminder,Thank you for contacting customer support.,Ham
48447,support48447@company.org,Project Update,Thank you for contacting customer support.,Ham
33451,finance33451@mail.com,Meeting Reminder,Please review the attached invoice for processing.,Ham
21472,lottery21472@service.co,Win Cash,Your lucky ticket has been chosen for a cash reward.,Spam
46220,education46220@mail.com,Project Update,The course materials have been uploaded to the portal.,Ham
23502,bankingscam23502@support.io,Exclusive Offer,Security alert detected. Confirm your banking information immediately.,Spam
18443,shoppingoffers18443@support.io,Investment Opportunity,Huge seasonal sale with limited-time rewards.,Spam
6420,phishing6420@inbox.net,Win Cash,Your email account password is expiring. Update credentials now.,Spam
9372,lottery9372@service.co,Investment Opportunity,Congratulations! You have been selected as a lottery winner. Claim your prize today.,Spam
49473,healthcare49473@inbox.net,Meeting Reminder,Please follow the instructions shared by your healthcare provider.,Ham
20248,cryptoscam20248@service.co,Urgent Verification,Limited crypto investment slots available today.,Spam
47955,healthcare47955@service.co,Invoice Notice,Reminder for your upcoming health checkup appointment.,Ham
18554,lottery18554@inbox.net,Reward Waiting,Congratulations! You have been selected as a lottery winner. Claim your prize today.,Spam
26730,personal26730@company.org,Invoice Notice,Looking forward to catching up with you soon.,Ham
24561,lottery24561@support.io,Exclusive Offer,Congratulations! You have been selected as a lottery winner. Claim your prize today.,Spam
146,fakejobs146@support.io,Reward Waiting,Immediate hiring for online positions with attractive salaries.,Spam
23457,phishing23457@support.io,Urgent Verification,Verify your login information to maintain account access.,Spam
45832,support45832@service.co,Invoice Notice,Thank you for contacting customer support.,Ham
40130,education40130@company.org,Support Update,Please attend the scheduled academic session.,Ham
48231,office48231@company.org,Meeting Reminder,The team meeting agenda has been shared for discussion.,Ham
14507,cryptoscam14507@company.org,Reward Waiting,Limited crypto investment slots available today.,Spam
36368,support36368@company.org,Meeting Reminder,We have resolved the issue reported in your request.,Ham
31082,support31082@service.co,Invoice Notice,Your support ticket has been updated by our team.,Ham
35398,finance35398@support.io,Project Update,Your monthly account statement is now available.,Ham
6685,phishing6685@inbox.net,Win Cash,Your email account password is expiring. Update credentials now.,Spam
15993,cryptoscam15993@support.io,Urgent Verification,Join our crypto platform and start earning guaranteed returns.,Spam
31934,support31934@support.io,Appointment Reminder,Thank you for contacting customer support.,Ham
18200,bankingscam18200@inbox.net,Win Cash,Security alert detected. Confirm your banking information immediately.,Spam
38678,support38678@support.io,Invoice Notice,Thank you for contacting customer support.,Ham
39983,finance39983@inbox.net,Appointment Reminder,Payment confirmation has been successfully received.,Ham
47837,finance47837@mail.com,Invoice Notice,Please review the attached invoice for processing.,Ham
2671,lottery2671@mail.com,Urgent Verification,Your lucky ticket has been chosen for a cash reward.,Spam
28933,personal28933@support.io,Project Update,Hope you are doing well and having a great week.,Ham
5679,fakejobs5679@inbox.net,Claim Prize,Start your dream job from home and get paid weekly.,Spam
